876	888	892	869	2	7	2	24	18	15	30	8	43	34	25	34	11	16	19	20
922	920	877	897	1	8	5	30	11	8	33	4	29	26	34	28	7	15	24	18
913	979	964	936	4	2	0	43	14	10	27	0	40	11	18	22	9	11	13	26
938	986	954	943	2	0	6	42	15	1	23	0	33	15	18	24	6	0	13	16
953	949	934	943	1	1	2	22	3	3	35	3	20	29	20	19	3	4	20	10
936	931	925	913	4	3	0	31	3	0	25	11	23	30	20	22	7	3	17	19
943	982	955	976	3	3	8	5	4	6	32	3	30	7	11	19	4	11	15	3
964	971	984	975	5	0	2	13	0	24	23	0	33	15	0	24	2	1	0	0
928	969	960	956	7	2	6	17	3	10	38	0	48	14	9	27	6	10	3	5
995	973	1001	970	0	0	0	14	0	11	3	5	20	22	2	6	0	0	0	4
980	973	995	973	0	0	0	24	1	16	3	2	25	11	4	5	0	0	0	0
935	982	978	974	4	1	3	15	4	10	23	0	39	10	6	23	4	6	9	1
957	987	985	978	3	1	2	16	1	6	16	0	32	9	3	20	3	7	13	1
892	924	949	910	1	7	0	45	9	18	37	11	38	24	19	23	7	27	19	38
920	947	952	916	2	7	0	39	0	11	38	14	40	18	22	23	3	30	19	37
931	971	938	937	4	4	0	55	3	12	50	0	32	10	22	26	5	18	28	24
919	926	943	954	3	1	2	23	11	34	47	0	47	27	15	30	6	17	25	6
941	930	968	958	0	1	0	33	1	32	29	0	41	28	0	27	1	17	18	5
945	924	957	953	0	1	0	34	2	29	45	3	32	29	18	24	3	11	7	12
970	935	917	939	1	2	5	45	3	20	47	0	15	27	28	27	2	13	29	19
922	918	921	943	1	6	1	36	6	32	46	0	37	33	26	28	5	20	26	15
917	952	940	944	4	6	3	32	4	19	39	1	42	23	20	29	4	14	26	14
937	928	946	940	2	1	0	52	10	25	46	0	36	36	23	23	4	14	16	16
946	943	961	945	0	3	0	45	5	23	32	3	38	24	10	29	2	12	23	13
930	949	947	967	0	5	0	25	7	22	48	1	42	20	16	20	1	11	23	6
920	945	942	947	0	2	5	47	11	22	49	0	42	19	13	28	4	14	21	16
939	933	957	954	0	1	0	35	3	31	54	0	43	25	6	26	2	12	9	10
919	928	965	946	3	0	0	41	11	30	40	3	46	28	11	25	4	12	9	19
976	903	929	936	3	5	7	53	2	27	49	2	16	47	29	27	2	9	25	23
871	940	925	924	2	5	8	47	13	17	41	2	49	23	24	28	7	14	26	22
887	894	958	952	2	3	0	23	10	31	43	0	50	47	10	27	6	12	18	10
892	942	956	951	3	12	0	54	8	20	43	0	41	23	13	15	8	20	18	28
931	907	943	959	0	11	0	46	10	33	49	0	29	30	22	16	7	24	25	20
922	906	944	961	0	13	0	46	6	35	55	0	36	28	16	19	5	30	20	16
845	947	943	980	13	2	1	11	4	1	13	0	46	28	7	4	25	2	40	23
813	939	915	960	15	1	6	17	8	0	20	0	48	26	12	6	30	1	33	27
827	936	947	957	15	0	0	23	23	2	19	0	48	29	10	8	40	2	37	35
849	876	931	916	4	10	0	49	9	4	21	0	41	37	11	16	13	11	28	34
824	925	930	962	14	1	3	17	12	0	19	0	55	29	11	6	24	2	38	29
812	940	965	946	17	1	0	23	15	2	14	0	51	26	8	8	38	2	20	35
962	902	953	951	0	6	0	36	4	31	48	7	27	37	19	22	2	21	14	17
953	870	958	952	0	7	0	32	3	37	47	5	29	55	15	20	2	14	8	18
913	930	958	938	3	1	0	35	2	31	46	4	46	25	16	25	3	21	11	17
