855	864	848	826	2	12	10	4	20	0	14	19	25	6	31	31	46	54	38	39
802	857	846	830	17	31	13	7	12	1	10	20	34	26	25	30	41	45	51	40
957	967	969	931	3	11	0	9	5	0	0	9	18	16	26	28	26	16	14	33
936	959	966	980	5	11	2	1	5	1	5	2	21	19	9	5	36	26	31	25
897	907	927	922	16	5	10	1	6	10	4	15	18	31	15	22	49	32	32	27
894	903	941	910	22	4	13	0	6	9	1	16	24	21	13	29	46	43	21	14
937	949	964	987	1	8	9	0	10	7	3	18	20	16	19	7	32	34	22	13
930	943	948	931	8	2	2	4	9	5	4	12	29	21	16	24	21	32	28	31
930	942	939	948	13	0	7	1	4	5	7	14	27	17	17	23	27	29	36	22
951	955	965	955	1	14	3	0	10	0	3	3	21	16	13	24	22	25	24	13
921	938	935	926	3	17	5	4	8	3	3	8	29	25	26	27	34	33	31	34
952	967	946	961	0	8	4	1	2	0	5	0	17	8	19	22	28	23	31	25
989	990	986	975	1	1	2	0	0	0	0	1	10	9	10	11	13	16	9	19
868	889	874	878	9	31	11	7	6	2	3	11	28	24	24	29	47	46	49	37
839	884	840	852	10	21	13	2	4	0	2	6	28	23	25	24	46	41	50	48
855	896	858	886	0	28	11	4	3	0	8	11	27	26	27	28	47	45	54	40
901	916	896	900	5	5	5	5	11	4	17	8	28	25	26	26	44	46	58	48
914	907	896	910	2	8	4	6	12	3	15	10	25	26	29	27	39	39	46	36
911	931	908	909	4	2	4	5	12	0	11	7	26	22	27	28	48	39	42	43
863	890	850	846	5	24	12	9	11	5	6	13	25	21	27	29	47	49	43	44
866	908	883	879	6	22	11	11	12	2	3	13	30	24	27	32	44	46	47	57
899	913	904	901	7	14	13	5	7	3	9	11	32	24	26	31	46	51	53	43
892	920	902	890	3	9	11	14	12	2	6	7	27	20	24	32	56	47	56	37
896	899	895	890	5	17	6	8	18	6	6	12	28	27	29	31	49	46	37	41
900	938	901	900	5	23	5	3	5	3	7	8	26	19	27	30	46	38	55	47
910	913	898	898	3	10	10	7	16	12	9	5	23	23	25	28	55	43	49	36
911	917	905	893	4	16	4	6	13	8	15	9	24	24	30	29	43	41	48	52
918	908	912	911	1	9	5	3	11	6	8	8	25	31	26	27	48	44	42	38
921	925	918	921	2	9	8	5	15	0	4	11	27	22	22	28	36	46	41	39
906	924	905	895	3	19	16	9	9	0	10	14	30	23	27	31	51	46	55	45
914	941	911	907	0	31	6	1	13	0	3	10	26	20	28	27	43	25	45	48
842	884	882	866	8	11	13	12	7	2	5	16	28	29	25	31	42	44	54	51
838	889	900	882	10	7	12	11	4	6	9	5	28	28	27	31	48	49	52	46
872	896	892	878	9	8	11	9	5	4	5	5	28	28	26	30	49	46	52	48
870	875	844	841	4	28	9	5	6	0	8	5	27	25	26	27	56	44	52	46
872	877	868	860	3	15	12	6	5	0	0	6	29	25	29	31	46	47	35	47
904	914	879	868	5	14	2	6	6	0	6	7	22	24	32	29	45	40	40	46
869	920	885	827	4	38	5	5	6	0	5	9	23	16	24	26	43	30	34	51
863	881	887	881	1	9	6	0	3	4	6	12	25	26	25	26	46	45	42	33
882	876	890	873	6	5	7	4	4	4	4	13	21	28	29	26	57	43	28	41
896	912	881	883	4	5	5	9	9	4	10	10	28	22	31	29	42	47	49	50
895	896	875	883	1	5	6	7	12	7	12	8	27	26	29	28	44	47	51	46
891	894	883	901	5	10	8	6	14	8	15	9	29	30	31	30	44	52	53	40
