201	90	141	145	9	4	28	3	6	11	1	21	24	23	22	30	42	10	42	15
168	99	169	110	18	5	21	1	9	7	2	19	32	31	21	29	43	8	43	13
42	27	57	45	9	3	8	5	6	7	0	5	30	23	19	26	34	6	42	5
79	0	73	61	11	0	21	5	10	0	2	3	21	0	25	29	43	0	31	4
133	83	86	89	5	6	23	4	16	9	0	11	25	23	24	29	34	7	32	11
91	17	73	51	8	3	33	1	12	3	1	17	29	9	19	26	39	4	33	9
96	14	85	69	7	4	37	6	14	6	0	20	26	16	23	30	41	5	36	18
33	3	25	1	26	8	31	3	27	9	22	3	35	8	26	3	29	8	30	3
34	7	15	2	27	7	22	4	23	9	18	5	38	11	20	4	29	8	23	5
104	55	92	67	10	1	10	1	6	5	2	5	27	25	21	25	36	3	44	4
127	49	107	66	9	1	13	2	3	5	2	9	27	25	25	24	39	3	41	6
78	34	72	49	14	12	27	1	11	13	0	21	19	24	20	20	33	17	38	16
112	47	112	61	2	2	22	1	9	9	2	30	24	25	27	21	33	5	36	19
42	11	19	1	13	4	22	3	10	6	16	3	20	13	17	3	40	5	30	3
59	12	24	2	16	5	33	3	16	6	25	3	27	14	28	4	34	5	32	3
18	0	8	0	10	0	3	0	8	0	3	0	10	0	4	0	13	0	8	0
12	2	17	0	5	2	13	0	3	3	13	0	5	3	15	0	7	2	18	0
133	42	122	70	16	6	14	3	9	9	8	3	28	18	29	28	45	7	50	4
82	30	82	51	15	5	16	3	6	12	9	17	31	19	29	29	42	7	54	10
36	0	64	12	14	0	20	10	12	0	17	10	17	0	35	18	50	0	55	10
36	0	55	33	14	0	17	4	7	0	10	15	11	0	26	30	41	0	50	9
51	7	13	20	14	5	15	9	11	6	12	11	25	7	15	20	31	5	20	10
15	17	4	6	15	16	7	5	14	20	6	4	17	18	7	6	18	24	8	8
34	6	42	11	18	1	37	11	15	3	8	9	24	6	19	13	36	2	38	11
11	17	8	15	16	11	13	15	15	12	12	17	19	23	13	20	19	11	18	18
40	6	87	40	8	5	18	2	14	3	6	3	11	7	22	21	36	5	44	3
51	23	65	21	3	10	19	11	15	3	13	12	10	14	26	24	36	7	37	14
98	42	75	43	16	3	12	1	4	6	0	3	30	21	23	19	40	4	48	4
