823	934	883	879	11	4	26	3	7	4	0	15	28	21	18	29	44	5	40	14
855	925	855	914	9	7	19	5	3	1	4	19	34	29	18	29	37	4	44	14
891	941	937	934	4	3	18	1	15	3	3	4	25	21	19	27	29	5	27	4
933	1007	951	973	1	2	31	0	6	0	0	9	24	7	15	23	29	1	28	2
928	1009	939	955	1	0	35	3	7	0	0	9	23	11	20	27	32	0	33	9
920	969	932	957	5	4	8	4	2	3	4	5	24	22	18	23	30	4	41	5
897	975	917	958	7	0	10	0	4	0	0	5	28	23	22	22	38	0	38	3
946	990	951	975	7	0	23	0	6	2	0	19	16	12	16	17	29	1	32	8
911	977	912	963	3	0	18	0	10	4	3	27	27	23	22	18	35	0	33	13
891	982	902	954	4	2	10	6	5	3	8	2	25	16	25	26	32	2	47	4
942	994	942	973	1	0	6	0	0	3	1	6	27	13	22	24	27	1	31	2
926	982	949	981	10	1	8	3	2	2	0	5	27	19	20	17	35	2	28	5
911	977	930	980	2	2	12	0	2	0	4	2	25	17	22	18	43	1	37	0
880	943	894	951	4	4	21	2	5	4	4	12	30	26	27	21	46	4	47	8
871	951	887	919	6	3	26	1	3	8	6	20	29	23	26	27	44	7	49	13
870	941	882	932	4	3	25	1	5	2	4	11	28	28	28	26	48	3	43	8
879	955	886	932	5	4	7	1	13	2	4	3	31	22	26	29	37	4	51	3
903	970	892	958	4	0	8	3	6	0	17	6	30	25	28	26	41	0	55	7
899	967	903	969	5	2	3	0	7	0	12	4	30	25	23	22	43	1	61	3
859	928	900	933	7	3	16	7	1	1	0	3	29	24	21	25	41	3	38	6
848	947	867	906	9	4	15	4	4	5	3	4	32	26	24	28	39	6	47	5
837	908	871	944	12	6	33	4	7	4	1	7	30	32	25	22	47	6	41	7
895	956	910	979	1	0	24	0	8	2	2	8	29	27	23	15	40	2	48	4
888	957	922	962	0	0	28	0	2	2	2	14	29	29	22	22	44	2	45	8
885	965	911	943	2	0	23	0	6	2	0	13	30	25	20	27	44	1	44	7
885	946	900	955	13	3	12	0	4	0	10	8	30	29	23	24	50	2	56	5
884	948	897	941	8	3	13	0	4	0	4	2	31	26	24	28	46	2	50	2
887	959	909	937	1	6	9	2	6	1	4	2	29	24	23	29	50	4	48	2
